AccelX,GyroZ,Temp,GPS
1.176634412969153158e-02,-4.008080636856404394e-02,2.492453833418664999e+01,3.123286788333017938e+01
5.619837354700653320e-03,-5.731309835846860878e-02,2.482074694159250683e+01,3.123287372266094053e+01
-1.245399039641187540e-02,-6.891972818856910432e-02,2.542671095850955254e+01,3.123288711961126296e+01
-4.162445007145504534e-03,-4.460892762643909465e-02,2.552166989913927253e+01,3.123291418531345087e+01
-9.860018693176656607e-03,-2.466093669411098879e-02,2.529365741523453792e+01,3.123288512191343358e+01
-1.178729513888423022e-02,-5.074001251222617220e-02,2.502559544276950732e+01,3.123293276965386056e+01
1.699204194042049434e-02,-4.337474830167140083e-02,2.475752028350772349e+01,3.123293338023481169e+01
7.140309719300946996e-03,-5.201352528912946138e-02,2.475086667803303087e+01,3.123292792978352139e+01
-1.385819190521308392e-02,-5.488451876793302986e-02,2.515675423157972546e+01,3.123293924687606804e+01
1.799199750866501551e-02,-4.576013297720287615e-02,2.512551946626660637e+01,3.123297676393027089e+01
6.145990417532186390e-03,-5.890022405564600272e-02,2.542047957788392765e+01,3.123296054493120266e+01
1.625724237677920320e-02,-5.436127591707109324e-02,2.519513502776084124e+01,3.123296846649489567e+01
1.259257683847224418e-02,-5.484691688090039680e-02,2.454907590947205520e+01,3.123300137314542368e+01
-1.657990021844144707e-02,-6.576430803702626449e-02,2.531558428531687710e+01,3.123300338552876454e+01
-1.120362080393939169e-02,-5.017313992094703246e-02,2.470058181180567658e+01,3.123300062074423522e+01
1.494587210246523662e-02,-6.284381242149633673e-02,2.488480861841429359e+01,3.123302216624975358e+01
1.220740530866929775e-02,-6.964265107925277087e-02,2.507506006187550796e+01,3.123301974247316437e+01
-4.180318792829626528e-04,-5.770126206855167444e-02,2.559870024693518786e+01,3.123305100821398383e+01
2.346547666175639868e-03,-7.302222248521296477e-02,2.593297556680160909e+01,3.123306061370964670e+01
2.555329791576849835e-02,-6.471678073167336231e-02,2.518201691774085305e+01,3.123306532006198566e+01
-1.183142777671659929e-02,-6.604054732003160344e-02,2.494504101438388233e+01,3.123307361661061421e+01
1.094194762340075858e-02,-5.603073171611813730e-02,2.516035169454416476e+01,3.123309761188124867e+01
-4.043853048677881201e-03,-6.307245125266706942e-02,2.526629662776215213e+01,3.123308999686327425e+01
-4.353624064544405793e-03,-6.898871845036243233e-02,2.490379971233284095e+01,3.123308818125874708e+01
2.197553703974380185e-02,-6.146892481291928167e-02,2.553856340677369730e+01,3.123311449473912660e+01
1.650832697976059582e-02,-5.664163122442215925e-02,2.506902122775742114e+01,3.123314086047049543e+01
1.627019272001277092e-02,-6.585156057918345462e-02,2.514932292672741809e+01,3.123311985240506772e+01
2.610957614308658317e-02,-7.220079220771710715e-02,2.519977727561633785e+01,3.123313638537233317e+01
4.200768326551809913e-04,-8.628589493366939367e-02,2.512647598318433495e+01,3.123315416446038029e+01
1.363905942589927790e-02,-8.467030630094804500e-02,2.525168215014088346e+01,3.123315946095151219e+01
-6.205335131869120849e-03,-7.791134187704572278e-02,2.481482404403592312e+01,3.123316017696419777e+01
6.483327049768842359e-03,-8.178229722209200137e-02,2.483250947381619156e+01,3.123319121857856473e+01
-2.602861087353691705e-03,-7.837299277564342692e-02,2.466995373010849235e+01,3.123321320040722071e+01
1.939919299854363796e-03,-7.674078008990067867e-02,2.513185036918606841e+01,3.123320196131459170e+01
1.190314050873827328e-02,-7.280211922102441946e-02,2.523368095105363551e+01,3.123320095931710227e+01
-1.636441366466944922e-02,-7.958344452385401890e-02,2.513733185984556684e+01,3.123320451039474932e+01
4.184774551370920581e-02,-7.478036951223084039e-02,2.550234773000426003e+01,3.123323257975981093e+01
-2.012034762999403981e-02,-7.975496888859281985e-02,2.499832119435128774e+01,3.123325103877343167e+01
-2.428377225575464524e-02,-1.008959843098252568e-01,2.520062249667775234e+01,3.123325475167746390e+01
2.316221747000135611e-02,-9.126343937477031376e-02,2.467248973715820526e+01,3.123325997596159098e+01
1.583325387925871644e-02,-8.402677365357047456e-02,2.488387008925768029e+01,3.123326410728348179e+01
1.248239634104310325e-02,-9.538559079248842831e-02,2.520866132726973419e+01,3.123326907836367283e+01
1.256691018528559821e-02,-7.797892274589192374e-02,2.525473063322294465e+01,3.123329834751326217e+01
-2.449354569382924864e-04,-6.934698070956907268e-02,2.491180991570074710e+01,3.123330913771621198e+01
-1.794508742971663226e-02,-7.312975480236609538e-02,2.497852022444257969e+01,3.123329454270213290e+01
1.516091163874526805e-03,-8.810118672737660139e-02,2.454463787599575753e+01,3.123333589838978241e+01
-1.354323423024223448e-02,-7.169527900994432379e-02,2.489289123975801843e+01,3.123333574071220653e+01
1.950239466835502339e-02,-8.573794522992748968e-02,2.526711494905593725e+01,3.123335399594644812e+01
-2.941147630042773020e-03,-9.120375756945724166e-02,2.517256150483196819e+01,3.123333657872251834e+01
-1.650994393585022979e-02,-9.456130493628714384e-02,2.515019971641436314e+01,3.123334634175844826e+01
-6.427716833059869336e-03,-9.203236394707184354e-02,2.501493210615428708e+01,3.123336851030690298e+01
8.258629085512485951e-03,-9.345574055393779389e-02,2.500211894758845332e+01,3.123338502784427106e+01
-1.127449105607949455e-02,-8.842194233083956745e-02,2.480190365815796483e+01,3.123340796360822935e+01
-1.644440791132862831e-02,-8.905823646719028541e-02,2.520964852606076079e+01,3.123340706078913698e+01
4.873744229838245824e-03,-9.115704222996921791e-02,2.512629188331681718e+01,3.123340757318723249e+01
4.899331422174455809e-03,-8.732721848213784166e-02,2.514760565439783946e+01,3.123340973630792305e+01
-1.013886350742259496e-02,-8.028472622065908892e-02,2.484218954719972672e+01,3.123344230000572708e+01
-9.420766112366455239e-03,-8.317564918611525249e-02,2.435399712403862793e+01,3.123343035294574577e+01
4.640998747152726318e-03,-1.079855086304844364e-01,2.532914581352610739e+01,3.123346628468554798e+01
-2.896168682994648344e-02,-1.191263419044007454e-01,2.485634876319747733e+01,3.123345715615350571e+01
-2.814927548753110367e-02,-8.467972495858314130e-02,2.474116727078706290e+01,3.123348590582072504e+01
-1.436888442504872035e-02,-1.081126275222370758e-01,2.520804367357419906e+01,3.123348678931290223e+01
-4.268943034236944746e-03,-9.709746737490633495e-02,2.488239620802426089e+01,3.123348863004510534e+01
6.218151311960092194e-03,-1.069419085490387195e-01,2.531798091521398675e+01,3.123349480603627981e+01
2.950712433899103926e-02,-1.136364778497252759e-01,2.518510178487300877e+01,3.123350659092122683e+01
1.715319246404038711e-02,-9.056281215327102729e-02,2.520507079696014330e+01,3.123352428316692198e+01
-3.198770599268542427e-03,-8.873146748636480396e-02,2.459021328663984107e+01,3.123353077156496127e+01
-3.803241580537766362e-04,-1.024184617630713307e-01,2.536358319561592012e+01,3.123353406188591919e+01
-2.005058729275617860e-02,-1.228788260872178684e-01,2.507837515937015738e+01,3.123354834368589650e+01
-3.702627198477986110e-04,-1.027305499528408245e-01,2.488921685822613838e+01,3.123356078577029749e+01
-5.773172778402766749e-03,-9.363437719415840244e-02,2.504301654020267520e+01,3.123354871265905786e+01
6.454371206761789527e-03,-1.126104092010621199e-01,2.446712943013050534e+01,3.123358458168114637e+01
-1.654461887104646117e-02,-9.624109252421239602e-02,2.512259584344420205e+01,3.123358020278775271e+01
1.038693028482344516e-02,-9.846567027130037619e-02,2.469118854754538006e+01,3.123358846667596822e+01
3.065477826005155379e-02,-9.274198105075075194e-02,2.459419891424693816e+01,3.123359312655652786e+01
-2.175202969137151818e-03,-9.754582566153735534e-02,2.454329224413463351e+01,3.123360206107501824e+01
8.034234441978829744e-03,-1.086634283741648999e-01,2.533380651249697735e+01,3.123361644552496941e+01
1.380287983422225084e-02,-8.714247965025705145e-02,2.481122098189216274e+01,3.123363290979042617e+01
-8.024409437716725421e-03,-1.008532644186217325e-01,2.546011831297494865e+01,3.123366953259137446e+01
4.481849636208335569e-03,-9.968508114409324605e-02,2.483925956108431166e+01,3.123365474120324237e+01
2.518480156358971910e-04,-1.088730526441332169e-01,2.448779261272211727e+01,3.123367177750106194e+01
1.953521970976634329e-03,-1.040857828069487734e-01,2.466504266801540268e+01,3.123368400481386331e+01
-1.546019567710932990e-02,-1.085978067997189905e-01,2.537074348600208040e+01,3.123369131065186011e+01
4.902034851788542686e-04,-1.015602764263610625e-01,2.495323054661900031e+01,3.123369922556539180e+01
9.959965824908994722e-03,-8.277897117445931485e-02,2.483551381105282019e+01,3.123369804706236152e+01
2.902287215590083555e-02,-1.136645012122204923e-01,2.504800546775583570e+01,3.123373450927548234e+01
1.918541652170413850e-02,-1.161147234051600197e-01,2.515053482085026459e+01,3.123374807196643843e+01
4.306364915023112860e-02,-8.528520631183861278e-02,2.533521964477073851e+01,3.123372317341306115e+01
-1.534695125776099067e-02,-1.020921242190900718e-01,2.543454976896787656e+01,3.123373975971409067e+01
1.744641273441356263e-02,-1.066757700824292054e-01,2.489206940626327480e+01,3.123375720189657656e+01
3.666840114767035055e-03,-8.955633064821563738e-02,2.460218569417538959e+01,3.123376035462204925e+01
4.379605866435344608e-02,-1.059660520178368065e-01,2.487596045166301550e+01,3.123378505965553487e+01
-1.616596570710302980e-02,-8.158851005158287983e-02,2.507808415197486696e+01,3.123378271727797539e+01
-1.679443684361552058e-02,-9.299226020623346800e-02,2.471087232213681517e+01,3.123382165056067805e+01
-1.198785290888044336e-02,-1.045577580971604609e-01,2.471285472553148566e+01,3.123382190548594295e+01
-4.247791448619613747e-02,-7.799691503802874681e-02,2.510313636446496588e+01,3.123382212574030703e+01
-1.051510043361522130e-02,-1.055027448055611411e-01,2.498540429452886613e+01,3.123384026986263606e+01
-1.518265323107395939e-02,-9.188450519394369964e-02,2.500983909862347687e+01,3.123385105900424463e+01
3.007875729524152591e-03,-9.615668355567356940e-02,2.477245139958997910e+01,3.123384436052511859e+01
6.835119515543188612e-03,-8.596065867839038088e-02,2.493087978573827002e+01,3.123385183782755448e+01
3.752341678431772576e-02,-8.317576072674928711e-02,2.472273005671950941e+01,3.123387078143062823e+01
1.900847676372100642e-02,-9.826800085408193830e-02,2.526705952333743710e+01,3.123388861636124503e+01
-1.153807311324806135e-02,-1.059037913214228716e-01,2.531057480041712537e+01,3.123389139060398634e+01
-1.796829342696715931e-02,-9.353589664596481668e-02,2.444614364132857176e+01,3.123388423003517644e+01
9.838383430130114710e-03,-1.046632494389072160e-01,2.472114674194227746e+01,3.123390197175555727e+01
-2.640466414041284238e-02,-7.748721262217674044e-02,2.455104122347297491e+01,3.123391926027136378e+01
3.662917531708707874e-02,-9.597527476477291097e-02,2.480499281967793124e+01,3.123392924334395815e+01
2.358880241442573925e-02,-1.006979845651008038e-01,2.497496860906289129e+01,3.123395972542176935e+01
-9.383513042094096882e-03,-9.488675178107995600e-02,2.456510643409044192e+01,3.123393614012057640e+01
-3.426269058181755089e-02,-1.098782975769120457e-01,2.472344205606240664e+01,3.123396505589241912e+01
2.707744748330825901e-02,-1.057814006273386370e-01,2.469881278837555172e+01,3.123398489113108312e+01
-2.290796905052357602e-03,-8.370414652038285497e-02,2.506218019881968218e+01,3.123400271449745347e+01
2.475632623946923475e-02,-1.019051100274569188e-01,2.502080330111087392e+01,3.123398595602576577e+01
-3.188855317588733945e-02,-1.054180738623007596e-01,2.478347873399882317e+01,3.123400491429452686e+01
-1.198750045907545810e-02,-8.918020973411351637e-02,2.505304626164181769e+01,3.123401569760357432e+01
1.048739943636633191e-04,-8.227250900632038233e-02,2.483599597462382036e+01,3.123402195481731525e+01
9.396118752948410830e-04,-8.650793682009316754e-02,2.491850346690218387e+01,3.123402901154798883e+01
-9.001309429584873623e-03,-8.329008688991258735e-02,2.550203562708956184e+01,3.123404435975389504e+01
1.245699864694997487e-02,-1.003568536153455620e-01,2.540213831553710477e+01,3.123402467753914635e+01
-2.135240858765188876e-02,-1.065306665868496899e-01,2.461012562892172184e+01,3.123406682069489904e+01
-2.847589700425869844e-03,-7.680827416847255118e-02,2.524891972536375206e+01,3.123407126177903592e+01
2.405912634237977309e-03,-9.454293110571970749e-02,2.524341896634747684e+01,3.123407777525103057e+01
1.028877668117498048e-02,-9.330453615250511312e-02,2.465552101337421576e+01,3.123411046862195661e+01
1.423229756177779581e-02,-7.697997134841284839e-02,2.524563329312645976e+01,3.123409325065981434e+01
-2.249284183675738513e-02,-8.415103750022484563e-02,2.546137957552376463e+01,3.123410596924011173e+01
-3.068228341471244611e-02,-8.459168954901236104e-02,2.466323655812667681e+01,3.123413991553302438e+01
2.555353643797018265e-02,-6.692366739064214975e-02,2.472474915369572201e+01,3.123412167938695205e+01
6.646280239591833422e-03,-9.441798188544441028e-02,2.530529844005305051e+01,3.123413449884716897e+01
-1.496973073113107289e-02,-7.809958571046052289e-02,2.508144859324769271e+01,3.123414852974576661e+01
3.102303951045045846e-02,-8.618921751778933771e-02,2.516544288257185613e+01,3.123416840734482136e+01
2.313492685857173464e-03,-8.344106000529052936e-02,2.510217676492014860e+01,3.123417207802507178e+01
2.358594368127652982e-02,-7.019630486656730506e-02,2.511720877627844217e+01,3.123416707374652646e+01
1.350369628202178996e-03,-7.974311242838402758e-02,2.460205836150667480e+01,3.123418467831436729e+01
4.121495849763974484e-02,-7.876556893950871496e-02,2.531419531198643469e+01,3.123419392645567072e+01
3.510681684886408915e-02,-7.273720145168373341e-02,2.535087699772833147e+01,3.123420922778954889e+01
-4.979282969581470472e-03,-8.641234115570199659e-02,2.493118277677959327e+01,3.123422425843658701e+01
1.943141901908710875e-02,-9.044235418409884986e-02,2.498695691505584193e+01,3.123423418205755908e+01
1.290751899170295043e-02,-9.177281046258366215e-02,2.454066774923328254e+01,3.123422223988245960e+01
2.737263115064697550e-02,-1.002498775895269839e-01,2.515427642680534959e+01,3.123426063940987518e+01
-1.929846921160208867e-02,-5.927308256803741349e-02,2.517161723251424377e+01,3.123426252568845740e+01
1.372102919996878723e-02,-9.010344754872626205e-02,2.498134269490020642e+01,3.123428384532047630e+01
2.116848973699175449e-02,-8.050759885670409621e-02,2.533730600796114985e+01,3.123428444198327014e+01
-3.517478972846228846e-02,-8.027450588684938160e-02,2.489977683070601699e+01,3.123430101322957952e+01
-2.366517025331550325e-02,-7.363135250746888349e-02,2.516938177776808061e+01,3.123430466545311646e+01
-4.078464355520201173e-02,-6.773495702141595076e-02,2.469410069839236499e+01,3.123432346225756362e+01
-5.388136688891155025e-03,-6.646249564167501511e-02,2.499293435473772718e+01,3.123432522250636012e+01
1.435084511591924739e-02,-8.006102856025033854e-02,2.494769372262915041e+01,3.123432902084753593e+01
3.004714104192056368e-02,-7.505274966553691918e-02,2.506759237661228212e+01,3.123436272434720351e+01
1.481895608395503681e-03,-6.969540037115677655e-02,2.488914192134999226e+01,3.123435889037122237e+01
3.257231091142583773e-02,-7.413630361011383507e-02,2.496055822129849844e+01,3.123436573744420741e+01
-2.760202916429782896e-02,-5.469279212845055971e-02,2.524781415143245056e+01,3.123435723695583377e+01
-3.406764878710309696e-02,-6.496215671885428866e-02,2.486897072882853621e+01,3.123436711692382417e+01
-1.110953977932375514e-03,-6.161773103732808010e-02,2.451802686977839585e+01,3.123439292715482196e+01
7.681308978786145422e-03,-6.142138644885117987e-02,2.552487517126162686e+01,3.123440145521198019e+01
-6.538949618818622710e-04,-5.538838335923710471e-02,2.541443622360714727e+01,3.123440385877434977e+01
-4.134884200079753241e-02,-6.437520839594973454e-02,2.461232119146831465e+01,3.123442140982699655e+01
-1.782400790255768116e-03,-7.820557313173759351e-02,2.520691234157355964e+01,3.123444588626928109e+01
-2.608939001009706604e-02,-6.028188145112754748e-02,2.484910756883459726e+01,3.123444695402474380e+01
1.339345097660077019e-02,-6.982366653060045891e-02,2.507904616459931901e+01,3.123443858991490174e+01
7.331964921936965848e-03,-6.761758361131926798e-02,2.508826723870404862e+01,3.123445888491172795e+01
-1.879759572654710401e-02,-5.547923323911528593e-02,2.492967765990510287e+01,3.123446195033518791e+01
-1.027733834673387123e-02,-4.796179319200630925e-02,2.476487030032408043e+01,3.123447612300083875e+01
-2.118427043777903335e-02,-5.912411041640148329e-02,2.479283768430512325e+01,3.123448586384334291e+01
-1.253581945463437498e-03,-5.523130959463776191e-02,2.472514242535562801e+01,3.123449522354417596e+01
1.910284641002476733e-02,-4.027107601784968294e-02,2.475045333753086751e+01,3.123449744864628030e+01
-1.971452092671087397e-02,-5.385021402695810283e-02,2.497984651298519410e+01,3.123451872345318492e+01
1.008093031035688786e-02,-2.919653349350315868e-02,2.478527200326677615e+01,3.123452439392363189e+01
-1.060515236744881580e-02,-4.850515069850364763e-02,2.520461561971378472e+01,3.123451070551309883e+01
-1.585745664524688264e-02,-7.070618760449023932e-02,2.544617384660077875e+01,3.123457052972024428e+01
-2.140607199091156421e-03,-4.449505498711259915e-02,2.482598402758898715e+01,3.123457088769654177e+01
-2.070484644838748237e-02,-4.713856617955956840e-02,2.507182135016061153e+01,3.123456623699274814e+01
-1.107298610694364138e-02,-3.696623958327172749e-02,2.514990553309088028e+01,3.123458018819049897e+01
-2.395755785177696925e-02,-4.203768086866391251e-02,2.514160068127578285e+01,3.123457828345652842e+01
3.929450265832778316e-02,-4.905206478448053548e-02,2.502278658037482728e+01,3.123461695722877707e+01
7.052710394345721888e-04,-5.880095554228943061e-02,2.522280472550791686e+01,3.123462897288694862e+01
-1.399451015985171166e-02,-4.753130721734805803e-02,2.514467468580419762e+01,3.123462156693728176e+01
4.279598214684440273e-03,-5.282219060650568399e-02,2.462870127330181091e+01,3.123464023530643985e+01
-2.246560993816596602e-03,-4.899111979937704336e-02,2.526074681931678256e+01,3.123464175286778755e+01
-4.419391990664460132e-03,-3.616216728271542252e-02,2.526618725118002118e+01,3.123463663274560886e+01
1.228333400086850484e-02,-2.420431915056062144e-02,2.477101416874642581e+01,3.123465588176630803e+01
1.515015420094610252e-02,-3.580558971016158110e-02,2.501138135063428081e+01,3.123467131927966989e+01
-1.061002295221055020e-02,-5.055378651988474276e-02,2.520499869784332247e+01,3.123467545452281513e+01
-1.151636481289360081e-02,-3.298547331020051238e-02,2.493720585412619073e+01,3.123468781346722523e+01
-5.501033943032880742e-03,-2.429580651171021899e-02,2.532189341432980356e+01,3.123469908600442579e+01
-4.603842329471169448e-02,-4.118483412832691509e-02,2.570916174838580659e+01,3.123470919121502121e+01
-3.030382124397104637e-02,-3.524650871619675052e-02,2.476420419020950447e+01,3.123472052258490450e+01
2.733748534889049453e-02,-3.257342213848524876e-02,2.458568661905386676e+01,3.123471939394933372e+01
3.289935427002567414e-02,-3.937807698837270803e-02,2.509114557868146278e+01,3.123473282983850652e+01
-4.980720791127566348e-03,-2.385009050902414315e-02,2.521646875153784251e+01,3.123473715415734020e+01
1.153113926111532829e-02,-3.034137781363261191e-02,2.493074008784656925e+01,3.123476977815549915e+01
6.225003090870722192e-03,-2.373096389021281394e-02,2.543597819899630963e+01,3.123474894353058318e+01
6.157761616910475272e-02,-3.559118339147322729e-02,2.459841826008302590e+01,3.123479153590343316e+01
2.239149822869153719e-02,-2.987659064326525157e-02,2.520787558690948416e+01,3.123480386349397264e+01
-2.558351829615330801e-03,-1.705990495958102302e-02,2.481824175377233033e+01,3.123479697819412948e+01
-1.911080881200851594e-02,-2.678991859516171442e-02,2.551581337186219045e+01,3.123478396862912021e+01
-3.212892640515144921e-02,-4.566168112130526008e-03,2.559775460595043484e+01,3.123481638689438000e+01
4.069272717344462123e-03,-2.460293299731532157e-02,2.477000302366499440e+01,3.123482935815838601e+01
-1.512701490568606720e-02,-1.712722786617095275e-02,2.483513285922742497e+01,3.123482989401779975e+01
-2.844507419195348510e-02,-8.812605268534263667e-03,2.525787636609394227e+01,3.123484484781605985e+01
-1.293145768485053082e-02,-3.108373936151528905e-02,2.488386080506314713e+01,3.123487530195199113e+01
-2.163096007228789905e-02,-3.326706453266359276e-02,2.498637663462032776e+01,3.123487664927162299e+01
3.374283270145129326e-02,-2.967195625249685609e-02,2.500761652616272457e+01,3.123487075435885529e+01
1.763279513898901099e-02,-5.436878492906249694e-04,2.442409805314070326e+01,3.123487402400830248e+01
-1.594528263323474412e-04,-1.744016233254189197e-02,2.499584867617172890e+01,3.123489672982682208e+01
2.959888277780051841e-02,1.491024631954653706e-02,2.479308166778074707e+01,3.123490786543220565e+01
1.547366152952366156e-03,-1.506269961933661555e-02,2.485206315328006710e+01,3.123492496199187229e+01
-1.722568402656527234e-02,-6.321697154350317503e-03,2.543308960104064553e+01,3.123492464683287295e+01
3.046248154539314690e-02,8.508195066200270607e-03,2.462304793171622208e+01,3.123494511499575310e+01
1.077820087369317330e-02,1.440342396321195664e-02,2.524396155602439151e+01,3.123496935154040344e+01
-2.074492308652912953e-02,1.621382556412576809e-02,2.491631112090045619e+01,3.123496815501022539e+01
-3.806773561672163915e-03,8.939443214019312731e-03,2.491607194945125059e+01,3.123496951911492658e+01
-1.751236506769514312e-02,8.353894779667856915e-03,2.523711156881551432e+01,3.123497816849528874e+01
-2.765599461928672231e-02,5.296326160404990144e-03,2.510201538837066693e+01,3.123498643326865931e+01
1.852355095063282914e-02,8.412554093273079403e-03,2.517118389916586096e+01,3.123501180640912267e+01
3.818833280940261282e-02,-3.625126684838704191e-03,2.529045539815985677e+01,3.123500372686553916e+01
-2.797135147638282401e-02,-5.037769742311097240e-03,2.490060748504500410e+01,3.123502045222709000e+01
1.125938473381141690e-02,4.367465628128551838e-03,2.481632897964767537e+01,3.123503051197901570e+01
-1.301285138243653966e-02,3.955658693129850308e-03,2.467445484203265949e+01,3.123503498215806928e+01
-9.742507675293920685e-03,2.380623966205595680e-03,2.475237684100631341e+01,3.123503627534452320e+01
-1.184787848477738409e-02,1.513108466088779192e-02,2.588472832759261877e+01,3.123506322974503746e+01
-1.727981539359632265e-02,1.897327571846769978e-02,2.537340387422103660e+01,3.123506938996028026e+01
9.704325588965398560e-04,1.155581540005432527e-02,2.459467769013759408e+01,3.123508500240469488e+01
-1.661900232822075690e-02,2.669688168416990692e-02,2.460326261297693051e+01,3.123508466399693617e+01
5.409136515596776364e-03,1.752637742227254949e-03,2.514455981851554611e+01,3.123511220821298906e+01
-1.004762188982739153e-03,1.247879851399858776e-02,2.516417943921339173e+01,3.123510123226218838e+01
-4.778960937328194727e-03,8.490753206827652416e-03,2.516466515059520859e+01,3.123513712040283963e+01
-1.815127324083195756e-02,-1.765284138545767517e-03,2.492351326193389127e+01,3.123511252363489987e+01
-1.153542661136665488e-02,1.731170672883803469e-02,2.496236372199912879e+01,3.123514434770064696e+01
1.510782451651512120e-02,1.815660003985684195e-02,2.509836385724780783e+01,3.123515475430682642e+01
1.001834375248761462e-02,3.574106857359047457e-02,2.502576790188799905e+01,3.123515204442932003e+01
-1.955110489597102277e-02,2.814392347001222136e-02,2.433420988817573871e+01,3.123517424393937958e+01
1.986646108584517578e-03,1.281971883095186192e-02,2.493106011082744189e+01,3.123519279518669833e+01
1.502774246743578124e-02,4.282464420120057208e-02,2.474457806972190710e+01,3.123516783181160505e+01
-3.338810562242743724e-02,3.771234459528453875e-02,2.505256342567255246e+01,3.123520502744807459e+01
1.086720384759870192e-02,3.253723864813824751e-02,2.589557770078102195e+01,3.123518506729179478e+01
-1.325247517891693476e-02,2.566144734078464398e-02,2.511024449964229177e+01,3.123521034335196234e+01
1.141197337186318668e-02,1.953750396031986997e-02,2.490594109414828239e+01,3.123524629166364619e+01
-1.526518313085033739e-02,2.661082708675207437e-02,2.527654045059317411e+01,3.123523418217966707e+01
-3.609764201329038191e-02,4.241658005459203462e-02,2.514480636616276499e+01,3.123523826120035807e+01
-3.255084875766325186e-02,5.156616714512318733e-02,2.512602834713555211e+01,3.123525802062270884e+01
9.616989332276398936e-04,4.933877233218933456e-02,2.518205517796470261e+01,3.123529067906338241e+01
5.194450034429637722e-03,3.019851086727022571e-02,2.561696306944886103e+01,3.123526168317752649e+01
-1.808633250208817322e-02,2.506594704527648904e-02,2.466073346940222422e+01,3.123527948690088252e+01
1.277184917554747938e-02,3.884036246151383043e-02,2.514208962304343586e+01,3.123531497431682880e+01
-3.323040124537919582e-02,2.091056224390425156e-02,2.472208566100553995e+01,3.123532857702343435e+01
-1.321595972946331419e-03,4.298398215023908203e-02,2.516665379390267532e+01,3.123531896568775679e+01
-2.422032399524913504e-02,3.942733833108787167e-02,2.472439404655417050e+01,3.123531760947297542e+01
-1.303672215604318417e-02,3.738758630823896950e-02,2.487478995591847308e+01,3.123536095843502025e+01
9.479734263282803622e-04,2.723885462866173710e-02,2.491147302572862898e+01,3.123536594442391845e+01
-1.720826730567904736e-02,4.945298713010972541e-02,2.529274501580341195e+01,3.123536678946987877e+01
-7.691110884596507290e-03,4.011406624786856973e-02,2.527553633318272475e+01,3.123536187597651193e+01
2.012585618428881090e-02,3.485880482229276878e-02,2.462628478706608348e+01,3.123537950970658983e+01
-1.153783739046297489e-02,1.894488281182618236e-02,2.501648023329995496e+01,3.123538839639918763e+01
1.671384224130283841e-02,4.849434533085701660e-02,2.478712604357524896e+01,3.123540330851304603e+01
-2.259413709315236107e-02,6.758628309079650620e-02,2.462244852679739893e+01,3.123542451001437925e+01
1.059608355830565611e-02,6.756274217386593062e-02,2.493489488487269057e+01,3.123542879417041362e+01
2.883137241315800875e-02,4.745750863229508676e-02,2.490745516346325417e+01,3.123541922623923028e+01
-4.943289000254579013e-02,4.707643940931412196e-02,2.572801494590365579e+01,3.123545376496450032e+01
-1.593790510940953573e-02,5.884798971556921832e-02,2.512988794760820710e+01,3.123545313132139967e+01
1.154144254361080119e-02,4.522951024342408005e-02,2.458671474977372995e+01,3.123546687065795879e+01
-4.060907720859853465e-03,5.927566482003832765e-02,2.483056779874871722e+01,3.123548466540859181e+01
7.422917467426176988e-03,6.495402824804885622e-02,2.530641498862881988e+01,3.123546888419750545e+01
-1.207970373431641216e-02,7.058897195947036463e-02,2.562653283186097752e+01,3.123548964174421272e+01
1.731795749457998431e-03,5.833528541896246256e-02,2.452420500632861433e+01,3.123549468545448349e+01
-3.113544707841589803e-03,5.830788640457289923e-02,2.443602268445828685e+01,3.123549432140574567e+01
2.335564123319614632e-02,5.256304755910050364e-02,2.556128955261153379e+01,3.123552346709977812e+01
5.088416866024262838e-03,5.406261325342299334e-02,2.511688425321127127e+01,3.123555511556551778e+01
6.752053241504043374e-03,6.104530867366679547e-02,2.473951218043708877e+01,3.123552159922255456e+01
-8.237539322449347057e-03,6.795241603681563547e-02,2.516038872583673225e+01,3.123554967719389097e+01
-9.752124481449870458e-03,7.437309991451150626e-02,2.420927567829493654e+01,3.123556640542934915e+01
-8.651163756392419094e-03,5.815363447618333154e-02,2.500101265197914913e+01,3.123557123078201414e+01
7.889042847565936462e-03,8.205000762368545864e-02,2.509834635185292484e+01,3.123557886871947531e+01
-8.419689616405259466e-03,6.533896312509951398e-02,2.527728104186135027e+01,3.123557700783636548e+01
5.795497137928258373e-03,6.875283595434179829e-02,2.469583121431223915e+01,3.123560232786742574e+01
4.150801597290877665e-02,6.239978944375847159e-02,2.502570614842100838e+01,3.123560243236023126e+01
1.742249406863384878e-02,4.652384528592097557e-02,2.472237261218212367e+01,3.123559810078295129e+01
-6.520470643356823109e-03,8.048984631188876859e-02,2.507661512670229342e+01,3.123564194592220389e+01
2.402427844327889583e-02,7.988963884696401174e-02,2.473139610329109317e+01,3.123564958385819779e+01
-8.161507460431028510e-03,7.056825695649057706e-02,2.487756974825193268e+01,3.123565051660976977e+01
-4.076249070355707910e-02,7.490016134680957394e-02,2.470125538156293032e+01,3.123566229074688039e+01
-2.016172621834808054e-02,8.022662270231335768e-02,2.519534087254709576e+01,3.123568074318012577e+01
-3.741583842051711406e-02,6.026687057794339469e-02,2.525753533499699799e+01,3.123568224339656751e+01
-7.030269680826173664e-03,7.141489271209686129e-02,2.492961382901277645e+01,3.123569904017554677e+01
